DATE;TIME;OPEN;HIGH;LOW;CLOSE;VOLUME
2019.05.23;17:15:00;1,11828;1,11835;1,11827;1,11829;-1,00000
2019.05.23;17:16:00;1,11829;1,11834;1,11827;1,11827;-1,00000
2019.05.23;17:17:00;1,11827;1,11832;1,11827;1,11832;-1,00000
2019.05.23;17:18:00;1,11832;1,11832;1,11830;1,11832;-1,00000
2019.05.23;17:19:00;1,11832;1,11832;1,11831;1,11831;-1,00000
2019.05.23;17:20:00;1,11831;1,11833;1,11830;1,11832;-1,00000
2019.05.23;17:21:00;1,11832;1,11833;1,11831;1,11832;-1,00000
2019.05.23;17:22:00;1,11832;1,11835;1,11831;1,11833;-1,00000
2019.05.23;17:23:00;1,11833;1,11835;1,11833;1,11835;-1,00000
2019.05.23;17:24:00;1,11835;1,11836;1,11828;1,11829;-1,00000
2019.05.23;17:25:00;1,11829;1,11830;1,11828;1,11828;-1,00000
2019.05.23;17:26:00;1,11828;1,11828;1,11828;1,11828;-1,00000
2019.05.23;17:27:00;1,11828;1,11828;1,11827;1,11827;-1,00000
2019.05.23;17:28:00;1,11827;1,11829;1,11827;1,11829;-1,00000
2019.05.23;17:29:00;1,11829;1,11829;1,11825;1,11825;-1,00000
2019.05.23;17:30:00;1,11825;1,11831;1,11820;1,11831;-1,00000
2019.05.23;17:31:00;1,11831;1,11832;1,11829;1,11831;-1,00000
2019.05.23;17:32:00;1,11831;1,11833;1,11831;1,11833;-1,00000
2019.05.23;17:33:00;1,11833;1,11833;1,11831;1,11831;-1,00000
2019.05.23;17:34:00;1,11831;1,11835;1,11831;1,11834;-1,00000
2019.05.23;17:35:00;1,11834;1,11834;1,11833;1,11833;-1,00000
2019.05.23;17:36:00;1,11833;1,11837;1,11833;1,11834;-1,00000
2019.05.23;17:37:00;1,11834;1,11836;1,11833;1,11835;-1,00000
2019.05.23;17:38:00;1,11835;1,11844;1,11833;1,11843;-1,00000
2019.05.23;17:39:00;1,11843;1,11845;1,11839;1,11845;-1,00000
2019.05.23;17:40:00;1,11845;1,11845;1,11842;1,11842;-1,00000
2019.05.23;17:41:00;1,11842;1,11844;1,11842;1,11842;-1,00000
2019.05.23;17:42:00;1,11842;1,11842;1,11834;1,11834;-1,00000
2019.05.23;17:43:00;1,11834;1,11835;1,11834;1,11835;-1,00000
2019.05.23;17:44:00;1,11835;1,11835;1,11834;1,11834;-1,00000
2019.05.23;17:45:00;1,11834;1,11834;1,11833;1,11834;-1,00000
2019.05.23;17:46:00;1,11834;1,11842;1,11834;1,11842;-1,00000
2019.05.23;17:47:00;1,11842;1,11843;1,11839;1,11840;-1,00000
